District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Kamareddy,2021-08,4931.1,23.31950146627566,30.658944281524928,69.90146627565983,95.24618768328446,0.3143695014662757,9.89384164222874
Kamareddy,2021-09,7775.0,22.883939393939393,30.612727272727273,71.74196969696969,96.89030303030303,0.11606060606060606,8.820757575757575
Kamareddy,2021-10,816.5,20.75263929618768,32.35777126099707,55.34765395894428,96.80938416422288,0.0032258064516129037,6.464076246334311
Kamareddy,2021-11,1013.3,19.785,31.194242424242425,50.622727272727275,93.89090909090909,0.0,0.0
Kamareddy,2021-12,0.5,15.536803519061584,30.233724340175954,41.469941348973606,93.46495601173021,0.0063049853372434015,6.97932551319648
Kamareddy,2022-01,350.90000000000003,15.9316715542522,29.117155425219945,44.81876832844575,93.34046920821113,0.030058651026392963,8.080645161290322
Kamareddy,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714286
Kamareddy,2022-03,12.8,20.772287390029327,36.50043988269795,23.992375366568915,78.28108504398827,0.02463343108504399,8.537390029325513
Kamareddy,2022-04,19.5,25.03545454545455,39.63363636363636,23.286969696969695,73.14015151515152,0.1275757575757576,9.255757575757576
Kamareddy,2022-05,1405.3,26.42184750733138,39.20439882697947,28.64032258064516,70.83929618768329,0.11671554252199412,11.261436950146628
Kamareddy,2022-06,4113.4,25.308333333333334,35.710151515151516,45.1589393939394,85.99878787878788,0.18984848484848485,12.244545454545454
Kamareddy,2022-07,12717.2,23.25058651026393,29.597214076246335,75.89736070381231,97.77536656891496,0.7064516129032258,11.283870967741937
Kamareddy,2022-08,3392.2,23.599120234604108,31.076686217008795,71.19574780058652,97.3533724340176,0.42316715542522,9.726099706744868
Kamareddy,2022-09,5297.8,22.893939393939394,31.30030303030303,68.68649468892261,97.55136363636363,0.07742424242424242,8.184393939393939
Karimnagar,2019-01,1226.3999999999999,15.551015531660694,29.968100358422937,40.657706093189965,93.86798088410991,0.04683393070489845,6.988291517323775
Karimnagar,2019-02,70.3,19.323809523809523,33.033068783068785,41.40291005291005,90.2265873015873,0.06375661375661376,7.724206349206349
Karimnagar,2019-03,57.4,21.93034647550777,36.10083632019116,34.1026284348865,82.1826762246117,0.1922341696535245,8.980286738351255
Karimnagar,2019-04,250.0,24.866296296296298,39.959012345679014,25.936913580246916,74.17506172839506,0.13950617283950617,10.265925925925925
Karimnagar,2019-05,170.8,28.933333333333334,42.8568697729988,18.288769414575867,59.836798088410994,0.14062126642771805,11.127837514934289
Karimnagar,2019-06,1372.5,28.210208333333334,39.134375,36.19020833333333,73.88875,0.719375,16.08625
Karimnagar,2019-07,4764.9,25.279032258064515,33.25423387096774,62.091330645161285,92.00423387096774,0.5762096774193549,15.316733870967743
Karimnagar,2019-08,3890.3,24.623790322580643,31.342540322580643,73.66350806451612,96.0727822580645,0.8439516129032258,13.022782258064517
Karimnagar,2019-09,4798.5,23.852119252873564,31.626436781609193,76.91262571839081,97.98266882183908,0.23642241379310344,10.915301724137931
Karimnagar,2019-10,3980.5,22.832342069892473,32.563138440860214,70.58116599462365,98.58795362903226,0.019153225806451613,6.624193548387097
Karimnagar,2019-11,211.2,19.527291666666667,31.633750000000003,52.62145833333333,98.31750000000001,-0.00625,5.651666666666667
Karimnagar,2019-12,32.5,17.95668682795699,29.56424731182796,50.31266869095816,95.9310315860215,0.008870967741935484,6.950403225806451
Karimnagar,2020-01,81.0,18.41048387096774,29.459072580645163,53.221169354838715,93.30745967741936,8.99616935483871,0.0
Karimnagar,2020-02,254.79999999999998,18.827370689655172,31.223060344827587,46.980387931034485,91.24827586206897,9.263793103448275,0.0
Karimnagar,2020-03,336.0,22.20483870967742,34.18971774193548,46.69717741935484,88.75040322580645,10.310887096774193,0.0
Karimnagar,2020-04,188.9,23.71333333333333,37.62,33.24729166666667,79.05854166666667,9.821666666666665,
Karimnagar,2020-05,253.9,27.263104838709676,40.83467741935484,26.008467741935487,69.61532258064516,13.045564516129033,
Karimnagar,2020-06,3132.9,26.051041666666666,35.396458333333335,53.663333333333334,87.60020833333333,12.842291666666666,0.43854166666666666
Karimnagar,2020-07,4251.5,24.9625,33.24784946236559,71.26056787634408,97.05556115591398,10.914314516129032,0.17358870967741935
Karimnagar,2020-08,8571.5,24.66735551075269,30.625336021505376,80.0532930107527,96.88514784946237,11.730241935483871,0.5407258064516128
Karimnagar,2020-09,3944.0,24.7025,33.065625,75.6625,97.83333333333333,8.435416666666667,0.08333333333333333
Karimnagar,2020-10,2306.7,23.07641129032258,32.36673387096774,67.61955645161291,96.97560483870969,0.047379032258064516,6.430846774193548
Karimnagar,2020-11,22.0,18.962708333333335,31.758958333333332,41.75395833333334,89.75166666666668,0.02625,6.972708333333333
Karimnagar,2020-12,0.0,15.609677419354838,30.544959677419353,35.36270161290323,92.09556451612903,0.0010080645161290322,6.721572580645161
Karimnagar,2021-01,41.9,18.425806451612903,30.99092741935484,45.05524193548387,94.98447580645161,,
Karimnagar,2021-02,17.8,16.719866071428573,32.060267857142854,34.03883928571428,90.79397321428571,,
Karimnagar,2021-03,0.0,20.02197580645161,35.41995967741936,30.61108870967742,84.74314516129031,,
Karimnagar,2021-04,130.8,23.741458333333334,38.05229166666666,29.331458333333334,82.00083333333333,0.06875,9.840416666666666
Karimnagar,2021-05,180.9,26.527925531914892,38.84255319148936,20.7656914893617,49.65531914893617,0.17460106382978724,8.69654255319149
Karimnagar,2021-06,3867.6,25.007708333333333,34.19708333333333,55.12854166666667,93.25145833333333,0.11854166666666667,12.875625000000001
Karimnagar,2021-07,6319.4,24.942137096774193,32.04112903225806,71.32782258064516,96.20947580645162,0.1588709677419355,11.183870967741935
Karimnagar,2021-08,3727.5,24.92157258064516,32.3491935483871,70.92157258064516,96.43790322580645,0.15463709677419354,10.315524193548388
Karimnagar,2021-09,5721.2,24.354583333333334,31.886875,76.69270833333333,97.796875,0.09625,9.282083333333333
Karimnagar,2021-10,836.5,22.397782258064513,33.28306451612904,55.400201612903224,96.4641129032258,0.018548387096774196,6.24375
Karimnagar,2021-11,392.9,20.966666666666665,31.954791666666665,51.89395833333333,94.29270833333334,0.0,0.0
Karimnagar,2021-12,0.0,16.716532258064515,30.62943548387097,41.33528225806452,94.74254032258065,0.008870967741935484,5.885282258064516
Karimnagar,2022-01,909.3,17.121975806451612,29.086290322580645,51.74556451612903,95.55967741935484,0.007862903225806453,6.55866935483871
Karimnagar,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714285
Karimnagar,2022-03,0.0,21.405645161290323,36.43165322580645,33.308669354838706,89.35020161290322,0.051814516129032255,6.750806451612903
Karimnagar,2022-04,14.799999999999999,25.025,39.10270833333333,34.44916666666666,83.81416666666668,0.175,8.195625
Karimnagar,2022-05,282.1,27.498588709677417,40.260282258064514,29.695766129032258,72.26129032258065,0.1968487394957983,10.33109243697479
Karimnagar,2022-06,2955.9,26.751041666666666,37.42520833333333,42.64875,80.37791666666666,0.10833333333333334,11.9925
Karimnagar,2022-07,11040.1,23.91068548387097,30.61048387096774,74.31935483870969,97.04616935483871,0.4266129032258064,10.822983870967741
Karimnagar,2022-08,2696.4,24.871774193548386,32.29858870967742,68.38467741935484,95.6977822580645,0.15806451612903227,9.354637096774193
Karimnagar,2022-09,3343.1,24.027291666666667,32.39041666666667,70.43966597077244,96.80854166666667,0.05669456066945607,8.288284518828453
Khammam,2019-01,1346.7,17.49991935483871,31.44217741935484,47.64354838709677,95.75991935483871,0.01143099068585944,5.429127857747671
Khammam,2019-02,4.8,20.798482142857143,33.943125,45.07776785714285,94.86232142857143,0.03950504124656279,6.499541704857928
Khammam,2019-03,306.5,22.72758064516129,36.656693548387096,40.832903225806454,94.34048387096774,0.045492142266335814,7.176509511993383
Khammam,2019-04,409.2,25.190833333333334,39.67575,30.9065,89.72175,0.08786324786324787,8.33
Khammam,2019-05,1329.5,28.24435483870968,41.98596774193548,30.80725806451613,84.86749999999999,0.1793046357615894,9.42566225165563
Khammam,2019-06,914.6,28.903333333333332,39.443333333333335,41.41301587301587,79.52428571428572,0.5392344497607656,12.99920255183413
Khammam,2019-07,3994.7,26.25837173579109,34.67772657450077,58.31167434715822,90.61874039938556,0.32181259600614437,12.823963133640552
Khammam,2019-08,5330.1,25.51321044546851,33.23195084485407,70.10015360983103,94.89569892473118,0.27603686635944696,10.86605222734255
Khammam,2019-09,4779.1,25.174110563765737,32.556185002736726,76.78481116584564,96.15498084291187,0.09277504105090312,7.367487684729064
Khammam,2019-10,2640.2,24.457808499743983,33.74242191500256,69.16426011264721,96.65642601126473,0.0554531490015361,6.108294930875576
Khammam,2019-11,186.2,21.5184126984127,33.29952380952381,56.28190476190476,96.51587301587301,0.013174603174603176,5.2392063492063485
Khammam,2019-12,96.1,19.796825396825398,31.65796210957501,51.98883768561188,95.84377880184333,0.004984423676012461,6.069003115264798
Khammam,2020-01,53.4,20.534254992319507,31.91889400921659,52.368817204301074,96.91858678955454,6.29797507788162,0.0
Khammam,2020-02,116.99999999999999,20.854679802955665,33.538916256157634,47.16683087027914,95.99819376026272,8.22153024911032,0.0
Khammam,2020-03,202.0,23.089861751152075,35.979416282642084,47.1221198156682,94.8741935483871,7.14900153609831,0.0
Khammam,2020-04,81.89999999999999,24.687936507936506,38.298095238095236,39.16142857142857,91.77873015873016,8.053015873015873,
Khammam,2020-05,225.2,27.97342549923195,40.5989247311828,33.97557603686636,85.710599078341,9.780491551459294,
Khammam,2020-06,3691.8,27.046984126984125,36.84269841269842,52.880793650793656,90.53507936507937,10.96936507936508,0.08571428571428572
Khammam,2020-07,6627.5,25.791372247823862,34.24480286738351,71.18205325140809,97.56973886328726,7.849462365591398,0.03748079877112135
Khammam,2020-08,7316.7,25.652867383512543,32.352380952380955,79.10960061443932,98.29126984126984,8.426666666666666,0.20108527131782944
Khammam,2020-09,4994.8,26.01936507936508,34.46714285714285,73.49666666666667,98.28174603174604,6.060254372019078,0.03942766295707472
Khammam,2020-10,4110.7,24.741935483870968,33.64193548387097,70.90615384615384,98.2689708141321,0.02554517133956386,4.9953271028037385
Khammam,2020-11,515.7,21.832539682539682,33.00174603174603,57.12,96.33666666666666,0.01305732484076433,5.872611464968153
Khammam,2020-12,0.0,18.30983102918587,32.36543778801843,47.22995391705069,96.50092165898617,0.008782742681047766,5.1055469953775034
Khammam,2021-01,0.7,19.600921658986177,33.18463901689708,47.0394777265745,97.45391705069125,,
Khammam,2021-02,0.0,19.1969387755102,34.162244897959184,40.173809523809524,96.78180272108844,,
Khammam,2021-03,0.0,21.672043010752688,36.74408602150538,37.240706605222734,96.28187403993856,,
Khammam,2021-04,313.09999999999997,24.56873015873016,38.95238095238095,38.813650793650794,93.00349206349208,0.02666666666666667,8.266825396825398
Khammam,2021-05,1417.2,26.487335359675786,39.05947315096251,27.405876393110436,59.95420466058764,0.022391084093211753,6.414387031408308
Khammam,2021-06,3082.2,26.14301587301587,35.546190476190475,54.71571428571429,93.9,0.031746031746031744,9.625555555555556
Khammam,2021-07,8464.1,25.151766513056835,33.245775729646695,70.69308755760368,98.04116743471583,0.02196620583717358,8.152380952380952
Khammam,2021-08,4011.0,25.443010752688174,34.001996927803376,67.90675883256529,97.98648233486944,0.03241167434715822,7.876958525345621
Khammam,2021-09,6003.1,25.196984126984127,33.293174603174606,73.58777777777779,99.4047619047619,0.015555555555555557,7.113968253968254
Khammam,2021-10,1153.9,24.38863287250384,34.825652841781874,61.28018433179724,99.4499231950845,0.013210445468509984,6.203993855606759
Khammam,2021-11,936.9,22.863174603174603,32.67825396825397,66.5231746031746,99.06507936507937,0.0,0.0
Khammam,2021-12,3.9,18.246543778801843,32.21812596006144,49.321505376344085,98.2384024577573,0.0019969278033794163,6.306451612903226
Khammam,2022-01,624.6,18.369124423963132,31.555760368663595,51.06743471582182,97.39201228878649,0.004301075268817204,6.9523809523809526
Khammam,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714286
Khammam,2022-03,18.400000000000002,21.861136712749616,37.325960061443936,34.86374807987711,96.04347158218127,0.02488479262672811,7.044700460829493
Khammam,2022-04,36.3,25.435079365079364,38.911904761904765,40.385238095238094,95.33460317460317,0.0173015873015873,8.101111111111111
Khammam,2022-05,612.1,26.83563748079877,39.94439324116743,37.2963133640553,86.91848998459167,0.09611021069692058,11.534359805510535
Khammam,2022-06,2459.1,26.677936507936504,38.16809523809524,44.507936507936506,88.22222222222223,0.026455906821963394,11.028785357737105
Khammam,2022-07,8112.4,24.68709677419355,32.24347158218126,72.17296466973886,98.12549923195085,0.11407284768211921,9.920860927152317
Khammam,2022-08,4396.3,24.974654377880185,33.71551459293395,66.17619047619047,97.58079877112135,0.025,9.055483870967741
Khammam,2022-09,3275.5,24.627936507936507,33.58571428571429,69.69507936507937,98.8236507936508,0.011932773109243698,7.9107563025210075
Komaram Bheem-Asifabad,2019-09,2564.7,24.36883333333333,32.20077777777778,72.74283333333332,96.29083333333334,0.14533333333333334,7.037666666666667
Komaram Bheem-Asifabad,2019-10,1344.5,23.17756272401434,32.407634408602156,68.83702508960573,96.4794982078853,0.011827956989247311,5.690537634408602
Komaram Bheem-Asifabad,2019-11,169.5,18.897111111111112,31.657555555555554,56.15244444444444,95.27133333333333,0.004222222222222223,4.3308888888888895
Komaram Bheem-Asifabad,2019-12,29.5,16.675340501792114,29.463440860215055,52.977383512544804,93.36881720430108,0.017204301075268817,5.472473118279569
Kumuram Bheem,2020-01,219.4,16.525376344086023,28.928387096774195,52.877204301075274,90.91956989247312,7.436774193548387,0.0
Kumuram Bheem,2020-02,148.4,17.41609195402299,31.387126436781607,43.80275862068966,86.37632183908045,7.641609195402299,0.0
Kumuram Bheem,2020-03,632.3,22.15763440860215,34.94795698924731,42.09935483870968,84.76602150537634,8.989462365591399,0.0
Kumuram Bheem,2020-04,518.4,24.542444444444445,37.690666666666665,32.33,72.71822222222222,9.525777777777778,
Kumuram Bheem,2020-05,368.3,27.943225806451615,40.52602150537634,27.488387096774193,65.64451612903225,9.855698924731183,
Kumuram Bheem,2020-06,2405.8,25.982444444444447,34.97666666666667,56.315777777777775,86.77266666666667,10.310888888888888,0.3995555555555556
Kumuram Bheem,2020-07,4601.9,24.990322580645163,32.736344086021504,69.23189964157706,94.20082437275985,8.558494623655914,0.18365591397849462
Kumuram Bheem,2020-08,6012.5,24.54351254480287,30.03548387096774,77.26562724014337,94.60290322580644,9.156989247311827,0.7772043010752687
Kumuram Bheem,2020-09,2602.2,25.019777777777776,33.39666666666667,70.27688888888889,95.4128888888889,6.870155902004454,0.06570155902004454
Kumuram Bheem,2020-10,1487.7,23.116774193548384,32.48516129032258,64.84666666666666,94.71268817204302,0.08580645161290322,5.883010752688172
Kumuram Bheem,2020-11,30.9,17.548222222222222,31.329555555555554,45.138444444444445,89.22622222222223,0.06044444444444444,5.657111111111111
Kumuram Bheem,2020-12,0.0,13.190537634408603,30.483010752688173,38.25139784946237,90.33806451612902,0.01956989247311828,4.86731182795699
Kumuram Bheem,2021-01,0.3,15.937849462365593,31.746021505376344,43.21784946236559,90.54451612903225,0.02434017595307918,4.859824046920822
Kumuram Bheem,2021-02,58.300000000000004,14.36452380952381,32.9202380952381,28.403333333333332,80.83023809523809,0.0288961038961039,6.403896103896104
Kumuram Bheem,2021-03,0.0,20.5352688172043,36.95247311827957,22.766451612903225,65.71698924731183,0.18545994065281898,7.355489614243324
Kumuram Bheem,2021-04,262.0,24.457111111111114,38.76777777777778,25.939777777777778,67.75955555555555,0.116,8.85911111111111
Kumuram Bheem,2021-05,560.1,27.04014184397163,38.46666666666667,22.15659574468085,46.34907801418439,0.1919148936170213,6.748936170212766
Kumuram Bheem,2021-06,4280.1,24.868000000000002,33.547333333333334,60.40533333333334,91.89244444444444,0.1831111111111111,9.363555555555557
Kumuram Bheem,2021-07,7169.8,24.785591397849462,31.51247311827957,73.64881720430107,96.29096774193549,0.16559139784946236,8.596774193548388
Kumuram Bheem,2021-08,4403.0,24.57225806451613,31.674838709677417,73.27612903225807,96.59161290322581,0.08602150537634409,7.9716129032258065
Kumuram Bheem,2021-09,4774.3,24.165555555555557,31.109111111111112,78.20288888888889,97.73733333333334,0.08377777777777778,6.894666666666667
Kumuram Bheem,2021-10,1013.8,21.540860215053762,32.39677419354839,62.358924731182796,96.51225806451612,0.0017204301075268817,5.402150537634409
Kumuram Bheem,2021-11,370.9,19.552444444444447,31.11511111111111,58.474222222222224,95.15133333333333,0.0,0.0
Kumuram Bheem,2021-12,40.1,14.57978494623656,29.231827956989246,49.22838709677419,93.79591397849462,0.008387096774193548,4.906666666666666
Kumuram Bheem,2022-01,842.0,14.80215053763441,28.018709677419356,54.178924731182796,94.47204301075269,0.02645161290322581,5.183440860215054
Kumuram Bheem,2022-02,0.5,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714285
Kumuram Bheem,2022-03,6.0,20.80752688172043,37.098279569892476,27.633548387096774,77.44021505376344,0.055268817204301074,7.152258064516129
Kumuram Bheem,2022-04,91.5,26.61377777777778,39.95133333333333,30.58,72.71377777777778,0.2822222222222222,8.70711111111111
Kumuram Bheem,2022-05,549.1,27.856344086021508,40.23763440860215,32.14301075268817,69.0752688172043,0.22699784017278615,10.148380129589633
Kumuram Bheem,2022-06,3309.4,26.733777777777778,37.06711111111111,47.60311111111111,80.67511111111112,0.18200000000000002,10.242888888888888
Kumuram Bheem,2022-07,13189.2,23.75333333333333,29.247741935483873,81.85268817204302,98.17139784946237,0.3248322147651007,9.809843400447427
Kumuram Bheem,2022-08,4531.2,24.453548387096774,31.386236559139785,73.68021505376345,97.20064516129032,0.2865342163355409,11.179028697571745
Kumuram Bheem,2022-09,5042.2,23.721555555555558,31.806444444444445,75.26066666666668,98.48533333333333,0.10266666666666667,9.697111111111111
Kumuram Bheem - Asifabad,2019-01,333.3,12.901451612903225,29.381612903225804,38.983225806451614,88.565,0.12231686541737649,5.262180579216355
Kumuram Bheem - Asifabad,2019-02,85.4,17.349642857142857,33.18839285714286,34.886428571428574,84.0875,0.09924812030075189,6.123684210526316
Kumuram Bheem - Asifabad,2019-03,50.0,21.980967741935483,36.42451612903226,29.417580645161294,72.32080645161291,0.2373514431239389,9.092020373514432
Kumuram Bheem - Asifabad,2019-04,197.3,26.374,40.14783333333333,24.090666666666667,64.67433333333334,0.3017543859649123,9.894736842105264
Kumuram Bheem - Asifabad,2019-05,83.5,29.69435483870968,42.701129032258066,17.49209677419355,50.37161290322581,0.3037351443123939,10.609847198641765
Kumuram Bheem - Asifabad,2019-06,1985.7,28.881777777777778,39.37511111111111,39.034666666666666,74.55444444444444,0.6291111111111112,12.115333333333332
Kumuram Bheem - Asifabad,2019-07,6489.5,25.29784946236559,32.615698924731184,69.3210752688172,93.82623655913977,0.4427956989247312,9.352043010752688
Kumuram Bheem - Asifabad,2019-08,6173.2,24.57483870967742,30.677204301075268,76.79849462365593,95.86387096774193,0.34408602150537637,7.409247311827958
Kumuram Bheem - Asifabad,2019-09,1347.1,24.444444444444443,29.708148148148148,81.87777777777778,96.3125925925926,0.2674074074074074,6.651111111111111
Mahabubabad,2019-01,413.1,16.08639551192146,30.73955119214586,42.227489481065916,93.3382889200561,0.022159887798036463,5.869004207573633
Mahabubabad,2019-02,60.1,20.202950310559007,33.62950310559006,40.975465838509315,91.89798136645963,0.05015527950310559,6.9284161490683225
Mahabubabad,2019-03,28.400000000000002,22.723281907433382,36.668022440392704,35.88330995792426,90.04740532959327,0.10462833099579241,7.6628330995792435
Mahabubabad,2019-04,216.3,25.095797101449275,40.12579710144927,26.298115942028986,84.4608695652174,0.1255072463768116,9.146376811594203
Mahabubabad,2019-05,404.7,28.12384291725105,42.20476858345021,23.744319775596075,73.44936886395512,0.1862552594670407,10.19663394109397
Mahabubabad,2019-06,1025.6,28.42458333333333,39.12854166666667,37.266875,75.474375,0.3329166666666667,11.542083333333332
Mahabubabad,2019-07,3055.4,25.59818548387097,34.04475806451613,56.958064516129035,89.76875000000001,0.11794354838709678,11.004032258064516
Mahabubabad,2019-08,4220.8,24.95040322580645,32.22600806451613,69.70504032258064,95.12923387096774,0.0875,9.240725806451612
Mahabubabad,2019-09,4103.5,24.613541666666666,31.924461206896552,73.90140086206897,96.7490301724138,0.05258620689655172,7.30948275862069
Mahabubabad,2019-10,2927.3,23.893581989247313,33.075,68.31374327956989,98.07261424731183,0.016935483870967744,5.579233870967743
Mahabubabad,2019-11,186.2,20.734166666666667,32.399166666666666,55.075833333333335,96.97145833333335,0.008958333333333334,4.9035416666666665
Mahabubabad,2019-12,76.5,18.77516801075269,30.7127688172043,51.862936827956986,95.68918010752688,0.007459677419354839,5.038306451612903
Mahabubabad,2020-01,12.3,19.647379032258065,30.83709677419355,51.65544354838709,95.18306451612904,6.544153225806451,0.0
Mahabubabad,2020-02,162.4,20.070043103448278,32.47284482758621,44.94525862068965,94.59030172413793,7.285529157667386,0.0
Mahabubabad,2020-03,40.2,22.697177419354837,35.39455645161291,43.166935483870965,91.75826612903225,7.5224242424242425,0.0
Mahabubabad,2020-04,181.9,24.507291666666667,38.18270833333334,34.19395833333333,89.3675,8.15625,
Mahabubabad,2020-05,358.1,27.501209677419357,40.636491935483875,30.531854838709677,81.04737903225806,9.343951612903227,
Mahabubabad,2020-06,3078.1,26.610833333333336,36.15645833333333,52.84729166666667,89.24520833333332,9.987083333333334,0.03729166666666666
Mahabubabad,2020-07,4751.0,25.345631720430106,33.799462365591395,70.09203629032258,98.48763440860215,6.429817444219067,0.002028397565922921
Mahabubabad,2020-08,9404.0,24.8377688172043,31.123118279569894,79.19012096774195,98.51982526881721,6.138163265306122,0.0873469387755102
Mahabubabad,2020-09,3631.7,25.170208333333335,33.516875,74.13666666666667,98.35166666666667,4.506553911205073,0.02875264270613108
Mahabubabad,2020-10,3189.2999999999997,23.907056451612902,32.497580645161285,69.79495967741936,97.26411290322581,0.026623376623376625,4.087878787878788
Mahabubabad,2020-11,224.5,20.240000000000002,31.962083333333332,53.294583333333335,96.05291666666668,0.01929824561403509,3.7287280701754386
Mahabubabad,2020-12,0.0,16.51592741935484,31.526008064516127,42.88810483870968,97.69637096774194,0.0,3.310944206008584
Mahabubabad,2021-01,0.0,18.82741935483871,32.244354838709675,44.829032258064515,97.9796370967742,,
Mahabubabad,2021-02,15.9,18.309151785714285,33.145089285714285,35.887723214285714,96.40379464285715,,
Mahabubabad,2021-03,0.0,21.156854838709677,35.85322580645161,32.26774193548387,92.7399193548387,,
Mahabubabad,2021-04,244.2,24.221041666666668,37.52375,36.51416666666667,89.38083333333334,0.008125,6.295833333333333
Mahabubabad,2021-05,778.9,26.4,38.50757978723404,25.090558510638296,57.64561170212766,0.06462765957446809,5.305718085106383
Mahabubabad,2021-06,3935.7,25.465625,34.377291666666665,56.10375,93.79854166666668,0.034375,7.202083333333333
Mahabubabad,2021-07,6263.9,24.91008064516129,32.23185483870968,72.30504032258065,96.87116935483871,0.011693548387096775,6.260685483870968
Mahabubabad,2021-08,2994.1,25.105040322580646,32.805040322580645,66.77258064516128,95.6046370967742,0.001209677419354839,6.317943548387096
Mahabubabad,2021-09,4560.4,24.576458333333335,31.965208333333333,73.41604166666666,97.73083333333334,0.007916666666666667,5.010625
Mahabubabad,2021-10,780.6,23.40866935483871,33.26895161290323,61.47641129032258,97.17883064516128,0.001209677419354839,4.113709677419355
Mahabubabad,2021-11,931.7,21.957916666666666,31.622708333333332,62.236666666666665,97.19958333333334,0.0,0.0
Mahabubabad,2021-12,64.3,17.45584677419355,30.752822580645162,48.277419354838706,96.08528225806452,0.0004032258064516129,4.040725806451613
Mahabubabad,2022-01,1123.6,17.454637096774192,29.831048387096775,51.523790322580645,95.20282258064516,0.004032258064516129,4.789314516129032
Mahabubabad,2022-02,0.0,11.214285714285714,36.70357142857143,13.310714285714285,100.0,0.0,64.85714285714285
Mahabubabad,2022-03,12.6,21.701209677419353,36.30846774193548,35.52237903225806,94.20645161290322,0.005645161290322581,5.088709677419355
Mahabubabad,2022-04,6.5,25.13875,37.883541666666666,39.180625,92.72541666666666,0.005,6.067708333333333
Mahabubabad,2022-05,200.0,26.818346774193547,39.627419354838715,34.60645161290322,81.55282258064516,0.059876543209876544,8.549588477366257
Mahabubabad,2022-06,3095.3,26.379791666666666,37.59291666666666,43.683125000000004,84.73604166666668,0.025833333333333333,8.068333333333333
Mahabubabad,2022-07,8813.4,24.24133064516129,31.244758064516127,71.98346774193548,97.5983870967742,0.1050709939148073,6.96632860040568
Mahabubabad,2022-08,3213.6,24.739717741935483,32.739717741935486,65.9586693548387,96.35745967741936,0.09055441478439426,6.960780287474333
Mahabubabad,2022-09,3125.4,24.183333333333334,32.55625,67.92145833333333,97.71166666666666,0.04935622317596566,6.449785407725321
Mahabubnagar,2019-01,632.8,14.841935483870966,30.74421715184894,29.507631785995276,80.07096774193548,0.037016129032258066,8.360564516129033
Mahabubnagar,2019-02,0.0,19.31628919860627,34.044250871080145,26.948257839721254,74.49817073170732,0.05053571428571429,10.118660714285713
Mahabubnagar,2019-03,0.0,22.442879622344613,37.455625491738786,20.67285601888277,63.724390243902434,0.06064516129032258,10.611451612903226
Mahabubnagar,2019-04,311.3,25.01130081300813,39.69178861788618,19.036666666666665,59.09878048780488,0.06808333333333333,12.2485
Mahabubnagar,2019-05,616.0,28.00771046420142,41.015578284815106,18.47592446892211,55.6059795436664,0.13758064516129032,13.376451612903224
Mahabubnagar,2019-06,1243.1,25.743555555555556,36.672222222222224,39.99644444444445,77.04400000000001,1.2642222222222221,15.074222222222222
Mahabubnagar,2019-07,2039.3,23.92279569892473,32.02602150537634,58.939354838709676,88.22602150537634,1.6632258064516128,15.343225806451613
Mahabubnagar,2019-08,2045.7,23.36709677419355,30.641720430107526,67.58645161290323,92.23935483870969,1.1718279569892474,13.452903225806452
Mahabubnagar,2019-09,3342.9,22.83785440613027,30.147164750957852,73.5355938697318,94.29796934865901,0.36137931034482756,9.89816091954023
Mahabubnagar,2019-10,2348.8,21.997491039426524,31.141469534050177,68.20121863799282,95.01508960573477,0.14989247311827958,7.698924731182796
Mahabubnagar,2019-11,74.0,19.26488888888889,31.65511111111111,48.58088888888889,93.08911111111111,0.008444444444444445,7.322666666666667
Mahabubnagar,2019-12,103.8,17.562186379928317,29.60767025089606,47.65899641577061,93.11290322580645,0.008639308855291577,8.276673866090713
Mahabubnagar,2020-01,168.9,17.884516129032257,31.293548387096774,42.52516129032258,91.0058064516129,9.250752688172044,0.0
Mahabubnagar,2020-02,13.7,18.598390804597702,33.15172413793103,33.23172413793103,85.73563218390805,11.012240184757506,0.0
Mahabubnagar,2020-03,51.9,21.747311827956988,36.299784946236564,28.728387096774195,79.06236559139785,11.320215053763441,0.0
Mahabubnagar,2020-04,641.2,23.838222222222225,38.151555555555554,25.730444444444448,71.79955555555556,11.834888888888889,
Mahabubnagar,2020-05,456.0,26.88064516129032,39.76795698924731,25.019354838709678,70.61032258064517,12.57741935483871,
Mahabubnagar,2020-06,2076.5,24.75466666666667,34.336666666666666,52.32266666666667,87.7928888888889,13.562888888888889,0.6646666666666667
Mahabubnagar,2020-07,4549.8,23.533189964157703,31.38326164874552,70.59827956989247,95.14283154121863,10.984731182795699,0.36537634408602154
Mahabubnagar,2020-08,3806.3,23.315483870967743,29.510573476702508,77.84362007168458,95.96673835125448,11.14,0.7860215053763441
Mahabubnagar,2020-09,4553.2,23.14977777777778,31.000222222222224,71.87066666666666,96.09,8.394606741573034,0.22382022471910112
Mahabubnagar,2020-10,2050.1,22.0458064516129,31.513118279569895,62.532043010752695,94.16172043010752,0.0447136563876652,6.51431718061674
