location_aaq,lat_aaq,lon_aaq,location_aqi,lat_aqi,lon_aqi,Date,Benzene,CO,PM2.5,NH3,PM10,NOx,Toluene,Xylene,Ozone,SO2,aqi,altitude
PETL,17.802515696000057,79.01075984700003,R C Puram,17.802515696000057,79.01075984700003,2016-09-01,,,,,60.0,23.0,,,,12.0,47.375,464.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,18.67154000000005,78.09880000000004,2016-09-01,,,,,56.0,18.0,,,,5.0,56.44444444444444,383.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,,,2016-09-01,,,,,38.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,17.37706000000003,78.48489000000006,2016-09-01,,,,,47.0,18.0,,,,4.5,47.0,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,17.398227603962024,78.4961771081276,2016-09-01,,,,,62.0,20.3,,,,4.5,61.0,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,17.363510000000076,78.41933000000006,2016-09-01,,,,,54.0,20.7,,,,4.4,54.0,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",,,2016-09-01,,,,,40.0,16.7,,,,4.3,,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",,,2016-09-01,,,,,71.0,14.9,,,,4.4,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,17.48735000000005,78.42087000000004,2016-09-01,,,,,65.0,24.6,,,,4.5,63.0,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,17.491630000000043,78.54544000000004,2016-09-01,,,,,62.0,16.0,,,,4.3,62.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,17.363510000000076,78.41933000000006,2016-09-01,,,,,58.0,12.9,,,,,54.0,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,,,2016-09-01,,,,,60.0,20.3,,,,4.6,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,17.389810000000068,78.47659000000004,2016-09-01,,,,,70.0,20.3,,,,4.4,68.0,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",,,2016-09-01,,,,,30.0,14.4,,,,4.2,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.984050000000025,79.60204000000004,2016-09-01,,,,,52.0,,,,,,47.85714285714285,268.0
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,18.000687574596203,79.55572875403895,2016-09-01,,,,,53.0,14.0,,,,6.8,56.5,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,18.00099000000006,79.56018000000006,2016-09-01,,,,,57.0,15.8,,,,7.0,52.5,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,18.438840000000027,79.13951000000003,2016-09-01,,,,,29.0,,,,,,90.0,279.0
Bollaram,18.168900000000065,78.08390000000009,Bollaram,,,2016-09-01,,,,,111.0,24.0,,,,14.0,,463.0
PETL,17.802515696000057,79.01075984700003,BPPA,17.802515696000057,79.01075984700003,2016-09-01,,,,,60.0,23.0,,,,12.0,39.0,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,17.389810000000068,78.47659000000004,2016-09-01,,,,,38.0,,,,,,68.0,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",,,2016-09-01,,,,,47.0,18.0,,,,4.5,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",,,2016-09-01,,,,,62.0,20.3,,,,4.5,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,,,2016-09-01,,,,,54.0,20.7,,,,4.4,,513.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,,,2016-09-01,,,,,71.0,14.9,,,,4.4,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876000000004,78.44310000000007,2016-09-01,,,,,65.0,24.6,,,,4.5,40.71428571428572,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,17.431250000000034,78.55922000000004,2016-09-01,,,,,62.0,16.0,,,,4.3,59.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",,,2016-09-01,,,,,58.0,12.9,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,17.431250000000034,78.55922000000004,2016-09-01,,,,,60.0,20.3,,,,4.6,59.0,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",,,2016-09-01,,,,,70.0,20.3,,,,4.4,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",,,2016-09-01,,,,,30.0,14.4,,,,4.2,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.00099000000006,79.56018000000006,2016-09-01,,,,,52.0,,,,,,52.5,268.0
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-09-01,,,,,53.0,14.0,,,,6.8,51.66666666666666,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-09-01,,,,,57.0,15.8,,,,7.0,51.66666666666666,272.0
PETL,17.802515696000057,79.01075984700003,IITH ,,,2016-09-01,,,,,60.0,23.0,,,,12.0,,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",,,2016-10-01,,,,,57.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",,,2016-10-01,,,,,74.0,21.8,,,,4.7,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",,,2016-10-01,,,,,89.0,25.1,,,,5.0,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",,,2016-10-01,,,,,75.0,25.4,,,,4.9,,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,19.02619000000004,78.36262000000005,2016-10-01,,,,,65.0,18.4,,,,4.5,65.0,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,17.582170000000076,78.56126000000006,2016-10-01,,,,,74.0,16.8,,,,4.3,74.0,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",,,2016-10-01,,,,,95.0,25.1,,,,5.1,,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",,,2016-10-01,,,,,91.0,19.5,,,,5.2,,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",,,2016-10-01,,,,,66.0,16.9,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",,,2016-10-01,,,,,106.0,26.0,,,,5.1,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",,,2016-10-01,,,,,105.0,23.8,,,,4.8,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,17.425586534500578,78.41925295602329,2016-10-01,,,,,54.0,19.6,,,,4.6,54.0,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-10-01,,,,,61.0,,,,,,60.75,268.0
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,18.00099000000006,79.56018000000006,2016-10-01,,,,,52.0,18.2,,,,7.5,51.75,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,18.000687574596203,79.55572875403895,2016-10-01,,,,,71.0,19.8,,,,7.3,71.25,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915000000004,79.12856000000005,2016-10-01,,,,,50.0,,,,,,56.2,279.0
Bollaram,18.168900000000065,78.08390000000009,Boallaram,18.168900000000065,78.08390000000009,2016-10-01,,,,,134.0,28.0,,,,13.0,113.0,463.0
PETL,17.802515696000057,79.01075984700003,R C Puram,17.802515696000057,79.01075984700003,2016-10-01,,,,,72.0,25.0,,,,12.0,84.0,464.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,18.67154000000005,78.09880000000004,2016-10-01,,,,,64.0,22.0,,,,6.0,64.22222222222223,383.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,,,2016-10-01,,,,,57.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,17.37706000000003,78.48489000000006,2016-10-01,,,,,74.0,21.8,,,,4.7,73.0,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,17.398227603962024,78.4961771081276,2016-10-01,,,,,89.0,25.1,,,,5.0,87.0,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,17.363510000000076,78.41933000000006,2016-10-01,,,,,75.0,25.4,,,,4.9,73.0,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",,,2016-10-01,,,,,65.0,18.4,,,,4.5,,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",,,2016-10-01,,,,,74.0,16.8,,,,4.3,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,17.48735000000005,78.42087000000004,2016-10-01,,,,,95.0,25.1,,,,5.1,91.0,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,17.491630000000043,78.54544000000004,2016-10-01,,,,,91.0,19.5,,,,5.2,88.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,17.363510000000076,78.41933000000006,2016-10-01,,,,,66.0,16.9,,,,,73.0,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,,,2016-10-01,,,,,106.0,26.0,,,,5.1,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,17.389810000000068,78.47659000000004,2016-10-01,,,,,105.0,23.8,,,,4.8,98.0,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",,,2016-10-01,,,,,54.0,19.6,,,,4.6,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.984050000000025,79.60204000000004,2016-10-01,,,,,61.0,,,,,,62.0,268.0
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,18.000687574596203,79.55572875403895,2016-10-01,,,,,52.0,18.2,,,,7.5,71.25,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,18.00099000000006,79.56018000000006,2016-10-01,,,,,71.0,19.8,,,,7.3,51.75,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,18.438840000000027,79.13951000000003,2016-10-01,,,,,50.0,,,,,,112.44444444444444,279.0
Bollaram,18.168900000000065,78.08390000000009,Bollaram,,,2016-10-01,,,,,134.0,28.0,,,,13.0,,463.0
PETL,17.802515696000057,79.01075984700003,BPPA,17.802515696000057,79.01075984700003,2016-10-01,,,,,72.0,25.0,,,,12.0,57.0,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,17.389810000000068,78.47659000000004,2016-10-01,,,,,57.0,,,,,,98.0,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",,,2016-10-01,,,,,74.0,21.8,,,,4.7,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",,,2016-10-01,,,,,89.0,25.1,,,,5.0,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,,,2016-10-01,,,,,75.0,25.4,,,,4.9,,513.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,,,2016-10-01,,,,,74.0,16.8,,,,4.3,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876000000004,78.44310000000007,2016-10-01,,,,,95.0,25.1,,,,5.1,92.93548387096774,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,17.431250000000034,78.55922000000004,2016-10-01,,,,,91.0,19.5,,,,5.2,100.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",,,2016-10-01,,,,,66.0,16.9,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,17.431250000000034,78.55922000000004,2016-10-01,,,,,106.0,26.0,,,,5.1,100.0,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",,,2016-10-01,,,,,105.0,23.8,,,,4.8,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",,,2016-10-01,,,,,54.0,19.6,,,,4.6,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.00099000000006,79.56018000000006,2016-10-01,,,,,61.0,,,,,,51.75,268.0
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-10-01,,,,,52.0,18.2,,,,7.5,60.75,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-10-01,,,,,71.0,19.8,,,,7.3,60.75,272.0
PETL,17.802515696000057,79.01075984700003,IITH ,,,2016-10-01,,,,,72.0,25.0,,,,12.0,,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",,,2016-11-01,,,,,81.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",,,2016-11-01,,,,,83.0,23.0,,,,4.6,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",,,2016-11-01,,,,,100.0,20.9,,,,4.7,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",,,2016-11-01,,,,,109.0,22.8,,,,4.7,,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,19.02619000000004,78.36262000000005,2016-11-01,,,,,101.0,17.0,,,,4.5,98.0,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,17.582170000000076,78.56126000000006,2016-11-01,,,,,83.0,15.6,,,,4.4,82.0,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",,,2016-11-01,,,,,137.0,33.2,,,,5.0,,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",,,2016-11-01,,,,,80.0,19.7,,,,4.4,,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",,,2016-11-01,,,,,75.0,14.3,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",,,2016-11-01,,,,,132.0,23.7,,,,4.8,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",,,2016-11-01,,,,,136.0,25.3,,,,4.7,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,17.425586534500578,78.41925295602329,2016-11-01,,,,,87.0,17.5,,,,4.4,85.0,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-11-01,,,,,83.0,,,,,,83.44444444444444,268.0
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,18.00099000000006,79.56018000000006,2016-11-01,,,,,88.0,26.0,,,,8.0,86.25,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,18.000687574596203,79.55572875403895,2016-11-01,,,,,76.0,29.0,,,,8.0,75.25,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915000000004,79.12856000000005,2016-11-01,,,,,69.0,,,,,,68.77777777777777,279.0
Bollaram,18.168900000000065,78.08390000000009,Boallaram,18.168900000000065,78.08390000000009,2016-11-01,,,,,136.0,26.0,,,,14.0,124.0,463.0
PETL,17.802515696000057,79.01075984700003,R C Puram,17.802515696000057,79.01075984700003,2016-11-01,,,,,84.0,24.0,,,,9.0,96.66666666666669,464.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,18.67154000000005,78.09880000000004,2016-11-01,,,,,60.0,21.0,,,,5.0,60.11111111111112,383.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,,,2016-11-01,,,,,81.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,17.37706000000003,78.48489000000006,2016-11-01,,,,,83.0,23.0,,,,4.6,81.0,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,17.398227603962024,78.4961771081276,2016-11-01,,,,,100.0,20.9,,,,4.7,96.0,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,17.363510000000076,78.41933000000006,2016-11-01,,,,,109.0,22.8,,,,4.7,79.0,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",,,2016-11-01,,,,,101.0,17.0,,,,4.5,,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",,,2016-11-01,,,,,83.0,15.6,,,,4.4,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,17.48735000000005,78.42087000000004,2016-11-01,,,,,137.0,33.2,,,,5.0,125.0,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,17.491630000000043,78.54544000000004,2016-11-01,,,,,80.0,19.7,,,,4.4,80.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,17.363510000000076,78.41933000000006,2016-11-01,,,,,75.0,14.3,,,,,79.0,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,,,2016-11-01,,,,,132.0,23.7,,,,4.8,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,17.389810000000068,78.47659000000004,2016-11-01,,,,,136.0,25.3,,,,4.7,123.0,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",,,2016-11-01,,,,,87.0,17.5,,,,4.4,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.984050000000025,79.60204000000004,2016-11-01,,,,,83.0,,,,,,55.75,268.0
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,18.000687574596203,79.55572875403895,2016-11-01,,,,,88.0,26.0,,,,8.0,75.25,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Balasamudram,18.00099000000006,79.56018000000006,2016-11-01,,,,,76.0,29.0,,,,8.0,86.25,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Paradise,18.438840000000027,79.13951000000003,2016-11-01,,,,,69.0,,,,,,132.88888888888889,279.0
Bollaram,18.168900000000065,78.08390000000009,Bollaram,,,2016-11-01,,,,,136.0,26.0,,,,14.0,,463.0
PETL,17.802515696000057,79.01075984700003,BPPA,17.802515696000057,79.01075984700003,2016-11-01,,,,,84.0,24.0,,,,9.0,79.0,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Abids,17.389810000000068,78.47659000000004,2016-11-01,,,,,81.0,,,,,,123.0,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"Abids, Police station ",,,2016-11-01,,,,,83.0,23.0,,,,4.6,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Buddha Purnima Project office, Tank Bund",,,2016-11-01,,,,,100.0,20.9,,,,4.7,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Khairthabad RTA,,,2016-11-01,,,,,109.0,22.8,,,,4.7,,513.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Komaplly,,,2016-11-01,,,,,83.0,15.6,,,,4.4,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Sanathnagar,17.45876000000004,78.44310000000007,2016-11-01,,,,,137.0,33.2,,,,5.0,158.0,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Nacharam,17.431250000000034,78.55922000000004,2016-11-01,,,,,80.0,19.7,,,,4.4,119.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Langar House, Police Station ",,,2016-11-01,,,,,75.0,14.3,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,Nacharam,17.431250000000034,78.55922000000004,2016-11-01,,,,,132.0,23.7,,,,4.8,119.0,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"MGBS, Bus stand ",,,2016-11-01,,,,,136.0,25.3,,,,4.7,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"Jubilee Hills, Police station",,,2016-11-01,,,,,87.0,17.5,,,,4.4,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,Balasamudram,18.00099000000006,79.56018000000006,2016-11-01,,,,,83.0,,,,,,86.25,268.0
Balasamudram,18.00099000000006,79.56018000000006,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-11-01,,,,,88.0,26.0,,,,8.0,83.44444444444444,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-11-01,,,,,76.0,29.0,,,,8.0,83.44444444444444,272.0
PETL,17.802515696000057,79.01075984700003,IITH ,,,2016-11-01,,,,,84.0,24.0,,,,9.0,,464.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,"Buddha Purnima Project office, Tank Bund",,,2016-12-01,,,,,106.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,"MGBS, Bus stand ",,,2016-12-01,,,,,90.0,23.8,,,,4.8,,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,"Chikkadapally, Lepakshi Emporium ",,,2016-12-01,,,,,109.0,25.1,,,,5.3,,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,"Langar House, Police Station ",,,2016-12-01,,,,,116.0,24.4,,,,4.5,,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,Madhapur,19.02619000000004,78.36262000000005,2016-12-01,,,,,105.0,19.6,,,,4.7,102.0,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,Shameerpet,17.582170000000076,78.56126000000006,2016-12-01,,,,,60.0,18.6,,,,4.6,60.0,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,"Kukatpally, JNTU",,,2016-12-01,,,,,139.0,41.1,,,,5.6,,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,"Sainikpuri,  MRO office ",,,2016-12-01,,,,,114.0,18.8,,,,4.3,,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,"Rajendranagar, NG Ranga Agricultural University ",,,2016-12-01,,,,,78.0,17.2,,,,,,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,"Nacharam, Police station ",,,2016-12-01,,,,,139.0,25.8,,,,5.0,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,"Abids, Police station ",,,2016-12-01,,,,,140.0,23.4,,,,5.0,,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,KBRN Park,17.425586534500578,78.41925295602329,2016-12-01,,,,,76.0,20.2,,,,4.5,76.0,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Mee-Seva, Warangal",17.989810000000034,79.59950000000003,2016-12-01,,,,,84.0,,,,,,84.0,268.0
Balasamudram,18.00099000000006,79.56018000000006,Balasamudram,18.00099000000006,79.56018000000006,2016-12-01,,,,,87.0,28.0,,,,9.0,87.0,268.0
Nakkalagutta,18.000687574596203,79.55572875403895,Nakkalagutta,18.000687574596203,79.55572875403895,2016-12-01,,,,,81.0,26.0,,,,8.0,81.0,272.0
"DIC building, Karimnagar",18.43915000000004,79.12856000000005,Karimnagar,18.43915000000004,79.12856000000005,2016-12-01,,,,,83.0,,,,,,84.0,279.0
Bollaram,18.168900000000065,78.08390000000009,Boallaram,18.168900000000065,78.08390000000009,2016-12-01,,,,,148.0,26.0,,,,10.0,132.0,463.0
PETL,17.802515696000057,79.01075984700003,R C Puram,17.802515696000057,79.01075984700003,2016-12-01,,,,,89.0,25.0,,,,9.0,91.0,464.0
Subhasnagar/  Nizamabad,18.685830000000067,78.10758000000004,Nizamabad,18.67154000000005,78.09880000000004,2016-12-01,,,,,62.0,21.0,,,,5.0,62.0,383.0
Buddha Purnima Project office,17.409060000000068,78.47374000000008,Khairthabad RTA,,,2016-12-01,,,,,106.0,,,,,,,521.0
"MGBS, Bus stand ",17.379643723074192,78.48286147937431,MGBS,17.37706000000003,78.48489000000006,2016-12-01,,,,,90.0,23.8,,,,4.8,88.0,488.0
"Chikkadapally, Lepakshi Emporium ",17.40324000000004,78.49781000000007,Chikkadapally,17.398227603962024,78.4961771081276,2016-12-01,,,,,109.0,25.1,,,,5.3,105.0,504.0
"Langar House, Police Station ",17.378090000000043,78.42141000000004,Langahouse,17.363510000000076,78.41933000000006,2016-12-01,,,,,116.0,24.4,,,,4.5,109.0,513.0
"Madhapur, Shilpa Kalavedika ",19.02619000000004,78.36262000000005,"Madhapur, Shilpa Kalavedika ",,,2016-12-01,,,,,105.0,19.6,,,,4.7,,314.0
"Shameerpet, MRO office",17.582170000000076,78.56126000000006,"Shameerpet, MRO office",,,2016-12-01,,,,,60.0,18.6,,,,4.6,,578.0
"Kukatpally, JNTU",17.48735000000005,78.42087000000004,Kukatpally,17.48735000000005,78.42087000000004,2016-12-01,,,,,139.0,41.1,,,,5.6,126.0,554.0
"Sainikpuri,  MRO office ",17.491630000000043,78.54544000000004,Sainikpuri,17.491630000000043,78.54544000000004,2016-12-01,,,,,114.0,18.8,,,,4.3,110.0,569.0
"Rajendranaga, NG Rang Agricultural University ",17.315560000000062,78.42213000000004,Langahouse,17.363510000000076,78.41933000000006,2016-12-01,,,,,78.0,17.2,,,,,109.0,549.0
"Nacharam, Police station ",17.426580000000058,78.54959000000008,ECIL,,,2016-12-01,,,,,139.0,25.8,,,,5.0,,506.0
"Abids, Police station ",17.38888000000003,78.47636000000006,Abids,17.389810000000068,78.47659000000004,2016-12-01,,,,,140.0,23.4,,,,5.0,126.0,511.0
"KBRN Park, DFO office ",17.425586534500578,78.41925295602329,"KBRN Park, DFO office ",,,2016-12-01,,,,,76.0,20.2,,,,4.5,,600.0
"Mee-Seva, Warangal ",17.989810000000034,79.59950000000003,"Kuda, warangal",17.984050000000025,79.60204000000004,2016-12-01,,,,,84.0,,,,,,83.0,268.0
Balasamudram,18.00099000000006,79.56018000000006,Nakkalagutta,18.000687574596203,79.55572875403895,2016-12-01,,,,,87.0,28.0,,,,9.0,81.0,268.0
